Purchased_equipment_id,Equipment_type,Amount_of_equipment,Order_time,Place_id,Class_id
43909,78466,838320,278 years,21312,30725
43910,47120,910517,240 minutes,54660,99017
43911,29841,286406,143 weeks,3107,26151
43912,59384,512320,106 years,53606,57233
43913,86305,550306,77 hours,2753,14339
43914,99167,54331,291 hours,75196,66118
43915,92475,950114,168 days,55319,41714
43916,4590,860998,95 days,13819,75934
43917,21150,702629,166 weeks,74267,31409
43918,71431,939325,86 years,66949,47065
43919,36339,482198,76 years,74682,97835
43920,42100,555152,111 days,73147,47007
43921,35608,995695,270 hours,57439,270
43922,18155,202439,60 years,7827,39789
43923,92142,952940,22 weeks,77608,21970
43924,62443,678813,225 hours,30733,69823
43925,38605,52536,291 minutes,36432,35398
43926,34637,121285,133 mons,70106,14603
43927,31785,603100,221 years,95867,19816
43928,11875,720998,265 mons,63729,24423
43929,766,593859,199 mons,10596,80217
43930,44537,670095,81 minutes,93831,82129
43931,19503,115940,96 weeks,53394,21650
43932,29937,272332,200 years,30914,87135
43933,58383,836880,294 minutes,48284,30498
43934,95781,229624,197 mons,82664,8398
43935,70961,175729,137 hours,39743,48839
43936,85239,648767,151 years,43359,60712
43937,6480,22523,55 minutes,77540,74274
43938,18949,390097,105 hours,20224,96059
43939,79683,954528,92 mons,80917,76917
43940,39736,475452,209 minutes,16189,79214
43941,71610,402628,284 weeks,2037,30237
43942,70263,56463,202 mons,45270,96229
43943,43131,666607,259 weeks,99953,41722
43944,10144,305384,278 days,85612,69497
43945,11263,729487,152 minutes,62417,96491
43946,40034,20727,110 minutes,39299,11691
43947,2709,377118,105 mons,58935,31105
43948,15800,696684,147 minutes,9714,67699
43949,79111,54449,46 minutes,60167,33083
43950,51248,676876,121 minutes,30575,21752
43951,48771,775794,161 days,99263,17420
43952,44729,112791,55 hours,99510,82754
43953,32914,497167,204 weeks,46050,12736
43954,76687,454298,245 mons,33056,79071
43955,14548,241164,39 minutes,51653,53723
43956,14782,491024,154 mons,17207,21899
43957,17920,736303,20 mons,41255,83913
43958,52954,656623,289 weeks,68085,93894
43959,57701,947670,143 years,41778,32745
43960,89437,739138,120 hours,87087,26740
43961,17640,923462,93 years,59568,55091
43962,28054,486471,90 years,6284,53110
43963,21920,937242,291 weeks,81077,13581
43964,46360,867408,1 weeks,1741,53732
43965,34666,717403,87 hours,8308,54113
43966,88830,133034,1 weeks,97743,53490
43967,74839,918863,52 hours,93625,84630
43968,84404,178366,124 days,22038,4633
43969,78180,789584,33 weeks,24165,40432
43970,32476,209010,72 mons,38486,28313
43971,63399,302187,41 mons,76968,61543
43972,9999,506220,293 days,39780,31201
43973,14975,322937,256 days,75377,39410
43974,62226,945454,95 years,9732,78109
43975,98718,863887,54 days,72847,66633
43976,5041,123352,171 minutes,40711,36695
43977,28594,742607,234 years,93629,70081
43978,8040,850076,122 mons,22798,79561
43979,45435,160937,33 mons,20617,57688
43980,36537,10898,182 minutes,60493,21236
43981,30166,389807,21 years,33080,22467
43982,85658,574328,3 mons,21078,78303
43983,87301,329998,54 hours,70498,96278
43984,56119,344607,127 weeks,73651,46008
43985,57914,740736,101 mons,54612,96219
43986,51430,425540,129 mons,53856,59046
43987,33770,524239,82 minutes,64397,98792
43988,93789,250208,255 minutes,97617,14147
43989,63849,612040,156 years,49239,1969
43990,31225,253284,118 minutes,90263,36584
43991,37149,6124,299 minutes,18992,67833
43992,88619,773604,262 mons,34850,82485
43993,12444,430137,100 minutes,28436,68404
43994,88928,933916,284 mons,20139,65587
43995,2254,786527,160 hours,82994,7016
43996,18501,606717,55 weeks,55658,68684
43997,26752,944131,164 minutes,41844,56182
43998,11535,669164,44 minutes,33821,82203
43999,70790,198613,297 weeks,16115,97214
44000,39122,169836,261 minutes,2558,35350
44001,60743,145043,284 hours,73178,30619
44002,69226,370855,178 mons,96151,5967
44003,95312,246257,273 weeks,61318,73834
44004,30438,412903,195 mons,89240,37161
44005,50611,834701,269 days,11279,22451
44006,52314,9618,231 minutes,44730,84027
44007,54496,957625,187 minutes,78014,83226
44008,22301,262581,298 mons,76507,29746
44009,26167,418567,50 days,85231,259
44010,76036,134081,264 weeks,43323,23930
44011,20078,633832,290 minutes,39364,38600
44012,49101,822009,128 hours,77031,8283
44013,27448,500040,210 mons,34143,21895
44014,50338,809300,160 hours,24032,69036
44015,10819,487763,229 minutes,49765,1574
44016,6953,32733,179 days,63218,56770
44017,49833,596436,118 years,82554,79363
44018,98586,442085,207 weeks,19650,17085
44019,95131,710353,71 minutes,31322,90056
44020,93724,621472,76 minutes,24652,22461
44021,65708,748902,226 days,54451,22622
44022,65983,990605,248 days,50176,65489
44023,80538,900175,119 days,74671,10190
44024,53392,927084,105 hours,85538,3983
44025,3807,47434,13 hours,44691,65938
44026,69122,384213,2 minutes,6763,86711
44027,96364,941880,105 days,44493,95515
44028,68727,354902,14 mons,11461,98401
44029,92082,468643,234 hours,63508,19681
44030,19301,136615,9 mons,83707,97075
44031,88835,523121,121 weeks,88887,3801
44032,1122,19307,235 mons,31520,66379
44033,43663,952883,252 weeks,76298,58383
44034,97692,18035,106 days,97719,50009
44035,72309,406831,215 minutes,51278,67240
44036,79980,457317,43 hours,19182,28148
44037,47362,170838,254 mons,21543,27622
44038,13569,174951,73 weeks,4660,53292
44039,83477,115338,272 minutes,67863,50493
44040,43648,50825,138 hours,52351,89948
44041,72020,198313,78 mons,85577,72323
44042,18163,504856,90 mons,44565,38203
44043,95483,461293,118 years,35912,30687
44044,9775,429585,7 mons,18971,6186
44045,54747,660323,280 weeks,89771,81637
44046,46201,255417,79 hours,46234,14465
44047,47422,818807,43 hours,24455,37321
44048,59285,727119,17 days,2682,88563
44049,42815,775084,172 mons,86769,79872
44050,84836,308358,205 minutes,82751,58230
44051,53527,462168,292 minutes,50097,48821
44052,40882,721542,72 weeks,89121,89826
44053,87948,734141,227 hours,85721,41220
44054,52669,42790,202 weeks,68191,84067
44055,70458,249221,183 years,2066,4681
44056,76850,658286,266 years,91818,60655
44057,29208,707917,280 hours,26495,5741
44058,11185,426254,285 years,66254,35525
44059,89672,649894,41 days,86730,78962
44060,26963,595368,42 years,50279,96433
44061,17564,515399,188 years,85747,94292
44062,71990,857209,68 minutes,30632,88933
44063,15390,240885,288 mons,51849,9888
44064,15885,956289,79 days,59371,13511
44065,23358,959567,25 mons,72749,11537
44066,31579,794064,154 mons,79316,9157
44067,7361,159937,95 weeks,10900,83350
44068,49062,31987,32 mons,11048,31089
44069,8002,456497,49 years,47619,65913
44070,24666,3144,21 hours,47225,29967
44071,70803,535857,146 hours,55866,1326
44072,74674,546949,120 hours,19675,27918
44073,31625,937455,78 mons,97959,60600
44074,92859,608720,74 mons,74611,33351
44075,40700,697048,118 minutes,27416,4670
44076,90728,149665,255 days,60226,38529
44077,9970,440428,168 weeks,15078,58780
44078,66514,914188,69 years,69907,29416
44079,50201,945203,194 mons,96889,10584
44080,85964,597049,247 mons,5069,86070
44081,5114,83008,283 weeks,77089,39655
44082,24860,323611,242 minutes,53639,80763
44083,58187,347636,78 weeks,24399,14393
44084,84908,749699,286 days,18287,43447
44085,86337,975554,261 weeks,30559,13011
44086,34633,865514,50 mons,97583,91933
44087,38966,342595,150 hours,51881,88968
44088,55651,543038,233 days,47351,97741
44089,47384,147910,276 days,35187,53491
44090,75047,654246,29 hours,29969,68813
44091,26220,174406,231 years,44682,44297
44092,90304,944537,224 mons,92976,64785
44093,51681,578332,226 years,3127,96276
44094,81556,949313,235 years,4170,36978
44095,99053,496748,108 weeks,68660,52972
44096,51731,545491,67 mons,99189,88143
44097,61380,831070,121 weeks,63109,38655
44098,45841,423017,205 mons,51611,33068
44099,80767,447428,73 hours,80659,17517
44100,74145,639734,174 hours,947,3721
44101,952,392132,142 years,30207,39150
44102,10527,435427,248 years,77665,78797
44103,67298,997543,73 weeks,49350,69854
44104,1993,624230,88 weeks,5161,54408
44105,18620,953269,90 days,79069,79894
44106,6409,286931,90 years,76784,34900
44107,59347,698769,251 hours,78423,94765
44108,36790,432510,172 mons,84847,47355
44109,87430,32443,249 hours,79042,60802
44110,43164,492022,230 minutes,36339,64677
44111,86622,454095,245 weeks,27676,16441
44112,75447,669053,200 years,81090,3653
44113,8445,451277,220 years,37135,7777
44114,82159,104532,91 minutes,61405,98553
44115,99672,932997,101 hours,18319,72061
44116,54671,313544,188 hours,1110,10006
44117,52641,574308,263 minutes,55587,10293
44118,80847,772882,231 days,32919,70584
44119,60462,132086,35 minutes,34293,17807
44120,30798,571880,74 hours,64076,4504
44121,79162,425091,176 mons,924,59494
44122,81768,623207,4 minutes,37730,32154
44123,97662,246916,243 days,14127,85679
44124,28670,774254,274 weeks,22340,25356
44125,49800,578487,283 days,99683,78668
44126,83515,396768,168 mons,12402,27460
44127,17929,952477,178 hours,42339,52044
44128,82585,492232,12 days,34024,18587
44129,66500,777279,227 minutes,66897,74738
44130,67475,383459,18 minutes,13331,52514
44131,6459,174519,171 minutes,29674,25166
44132,51432,286035,140 years,60361,18677
44133,79984,55557,225 mons,85464,36674
44134,13229,943171,139 mons,98213,66935
44135,85358,554274,191 minutes,587,24591
44136,82129,980454,230 weeks,65228,63234
44137,84982,623890,61 days,65259,66462
44138,90632,831945,2 weeks,12893,63086
44139,32676,50669,174 hours,66829,62748
44140,74009,203011,141 mons,16315,95756
44141,82505,101900,79 mons,75095,13680
44142,51375,720299,26 weeks,58707,11338
44143,87030,131659,163 mons,8030,50614
44144,59821,69904,250 mons,26513,25051
44145,6273,365630,136 minutes,72163,22507
44146,98980,642927,1 mons,10894,65344
44147,55337,131272,0 hours,13260,20835
44148,24900,802292,183 years,31355,23365
44149,60757,845727,196 years,46221,64833
44150,54478,378597,279 days,9151,26534
44151,50496,571403,259 hours,12135,3009
44152,50188,805100,277 weeks,6517,68289
44153,87849,946177,48 hours,44519,82855
44154,57673,106198,89 minutes,23421,12712
44155,65263,600290,188 weeks,24170,17374
44156,25115,998997,262 hours,45384,61617
44157,35616,927530,236 days,46909,8316
44158,17535,287574,224 weeks,89416,71281
44159,18023,73713,69 years,95216,92925
44160,29420,39582,20 mons,66413,37119
44161,50570,401857,210 mons,18250,47762
44162,28611,485762,34 minutes,56472,4048
44163,5267,602530,172 days,53463,39897
44164,87202,467366,7 days,44433,25288
44165,56252,574988,290 hours,80188,59394
44166,17796,613606,43 days,84483,51201
44167,82216,842785,19 hours,99128,28149
44168,87197,897025,176 mons,81066,55012
44169,13484,592302,69 hours,66674,92717
44170,22695,522854,8 mons,72479,30283
44171,32652,72755,60 hours,39197,29395
44172,60203,12469,205 weeks,57936,11425
44173,45544,744086,215 minutes,88999,43449
44174,60354,303989,172 days,21181,43021
44175,30459,185717,300 weeks,63607,58516
44176,22960,107174,81 mons,78729,91363
44177,39235,116312,63 mons,78658,79629
44178,34457,707747,276 hours,40616,16189
44179,56366,439734,86 mons,95869,97666
44180,85166,949218,222 weeks,27275,83956
44181,72896,720918,91 years,93445,33678
44182,98547,518826,172 minutes,92460,64958
44183,82968,762948,192 minutes,38806,59619
44184,7297,916228,196 mons,24744,37542
44185,75970,664046,255 hours,71958,19348
44186,65001,542,13 minutes,42891,38852
44187,14187,792830,188 mons,83690,55380
44188,21328,133297,165 minutes,20040,17646
44189,31869,915465,141 minutes,69890,56844
44190,93126,26310,146 weeks,40776,58417
44191,4546,586251,116 minutes,93438,30731
44192,32545,396244,113 weeks,4666,88638
44193,54398,754423,95 mons,84212,98954
44194,53392,268266,31 weeks,42836,36694
44195,34223,392175,117 minutes,64684,87148
44196,7844,877625,91 years,79202,96704
44197,97178,657832,148 days,71966,94017
44198,2949,124517,251 hours,41668,92620
44199,32525,974026,145 days,27672,29676
44200,13521,997496,76 days,34982,54961
44201,85979,240824,91 mons,78179,40634
44202,2239,468032,21 weeks,7695,2579
44203,50228,358960,161 mons,44695,50079
44204,21360,73307,263 days,2507,74134
44205,31980,34811,212 minutes,62361,44568
44206,81198,359620,201 minutes,67153,5942
44207,2107,427364,180 mons,67508,94425
44208,31089,486006,191 mons,82799,81875
44209,74903,976843,110 hours,43248,9050
44210,8444,385546,169 weeks,59074,65746
44211,16038,880666,236 minutes,52969,24106
44212,2114,777963,2 weeks,60958,10591
44213,54384,388959,112 weeks,16112,98243
44214,50053,73440,241 hours,40807,86609
44215,7179,673824,207 years,95783,47984
44216,71201,305989,286 minutes,23833,48365
44217,20422,963887,119 years,86080,86594
44218,96022,557156,149 minutes,32131,79926
44219,32565,436967,6 mons,34838,80802
44220,68162,362378,288 mons,32073,56477
44221,12817,308390,288 days,90506,22738
44222,73469,419625,142 days,2040,20083
44223,13487,725238,88 hours,89145,55368
44224,19626,918015,72 days,65136,7812
44225,33718,212119,62 minutes,25533,44424
44226,67261,186298,13 weeks,78344,18942
44227,1832,333861,64 days,90405,82190
44228,78248,999374,65 years,65278,67976
44229,27199,449218,194 minutes,69571,4942
44230,51005,548025,100 hours,87596,9586
44231,93390,120400,230 hours,53987,92735
44232,92433,908607,152 weeks,64385,43846
44233,62876,70345,46 years,87222,70618
44234,384,778529,247 minutes,15970,77581
44235,98175,86952,296 minutes,24775,84522
44236,409,525379,87 days,55546,95403
44237,62644,365982,255 weeks,4268,7376
44238,36941,59383,139 days,25594,34006
44239,51812,471450,147 days,40038,10571
44240,76237,65064,232 minutes,3463,14648
44241,27283,55988,206 minutes,41467,19853
44242,93255,597981,292 minutes,56704,20010
44243,85290,681946,215 years,45020,45852
44244,298,308858,254 years,66301,47136
44245,46520,334331,124 days,5403,49530
44246,65461,971232,293 hours,65489,82223
44247,23941,974347,2 minutes,46669,21666
44248,49852,957013,155 minutes,11337,36625
44249,33305,865633,232 days,45174,29581
44250,89002,237737,188 minutes,92213,16151
44251,49068,589884,62 mons,8989,1426
44252,74613,846670,279 weeks,48629,90992
44253,97744,503676,66 minutes,37398,77124
44254,38238,738786,79 hours,65730,37948
44255,28330,570364,251 weeks,32388,7956
44256,77723,563508,264 years,31796,53789
44257,98078,804722,96 weeks,72723,19640
44258,22329,959391,201 years,69203,56051
44259,80290,648358,297 days,14681,71875
44260,7951,368403,58 hours,83270,38918
44261,82893,805816,245 minutes,43643,40250
44262,69584,93850,109 minutes,28076,61252
44263,58499,960568,21 hours,73741,5228
44264,50805,79793,269 years,97617,37150
44265,70838,206466,11 years,73954,73657
44266,74366,670548,141 hours,29060,4739
44267,9599,56116,32 years,2530,47059
44268,21169,109311,201 weeks,87385,70895
44269,89050,531412,183 years,37189,54485
44270,80475,212788,107 weeks,11325,97915
44271,66196,453578,53 days,61072,83704
44272,76382,641285,93 weeks,20429,6122
44273,75912,378841,91 minutes,85492,45129
44274,66145,12947,99 weeks,69847,93204
44275,92022,772121,52 weeks,46027,87142
44276,89671,372910,73 days,75478,20147
44277,11447,565779,238 minutes,5351,60886
44278,97496,569560,108 weeks,49591,96600
44279,40521,958616,157 weeks,75444,62442
44280,2987,820316,50 days,8001,76787
44281,41297,946805,73 minutes,64005,95623
44282,30284,396686,272 years,399,56674
44283,74980,835825,172 hours,48636,57168
44284,16089,84730,50 mons,70059,94829
44285,66705,873015,171 weeks,63068,43543
44286,45414,546794,247 minutes,24703,16108
44287,61592,159010,87 hours,9607,91791
44288,46065,487323,3 days,79009,16905
44289,67844,695531,185 mons,94435,53787
44290,71615,528374,242 mons,18298,7629
44291,88230,50394,237 hours,44118,7696
44292,66872,945196,175 minutes,53645,76374
44293,81030,67982,288 years,64267,96376
44294,25046,968691,244 mons,14253,63595
44295,49326,85288,58 years,43291,6596
44296,91967,875295,68 minutes,34164,88532
44297,52290,122008,185 days,60781,5780
44298,33405,857324,283 years,86063,76930
44299,79734,150119,253 years,24810,83096
44300,89029,26037,123 weeks,88206,5654
44301,1362,568741,55 mons,15950,82834
44302,74186,83925,183 years,19166,64484
44303,77238,128545,185 days,68037,12534
44304,3300,505534,281 years,66051,85995
44305,54743,100844,17 years,27811,19888
44306,32928,380791,178 weeks,89713,51261
44307,89956,618167,143 days,44899,49666
44308,34164,125747,57 mons,63608,796
44309,53882,611729,5 hours,76515,24582
44310,3000,101549,257 minutes,10724,46386
44311,9514,335753,159 weeks,37787,36333
44312,40175,355249,5 hours,11452,58410
44313,34034,160910,202 minutes,62004,63467
44314,76867,231350,85 weeks,87789,98749
44315,17059,202829,190 days,6459,97383
44316,42246,773943,216 minutes,77150,48140
44317,19780,342848,98 years,26378,52291
44318,84965,675774,126 years,42068,87770
44319,77918,877857,297 mons,46709,58261
44320,38323,775659,181 minutes,99467,59398
44321,72341,483811,217 years,7903,26788
44322,91845,49545,288 mons,58813,95516
44323,52618,546918,71 minutes,4193,17811
44324,96889,856668,235 minutes,74088,1335
44325,49036,196205,260 years,67048,25753
44326,72946,967603,146 weeks,63500,66544
44327,6061,544318,198 days,95538,13972
44328,56188,498192,285 minutes,21616,33084
44329,51888,746039,259 years,49397,75741
