Certificate_id,Client_id,Course_id,Course_end_date
37356,52387,7182,2021-08-05
37357,78393,4434,2022-03-21
37358,9916,26941,2021-02-22
37359,32160,22861,2020-11-28
37360,89682,9694,2020-12-15
37361,77635,14280,2021-01-05
37362,71913,26112,2020-06-02
37363,57225,46521,2022-01-14
37364,62214,76807,2021-10-02
37365,57721,80519,2021-08-10
37366,97790,79417,2021-03-19
37367,14439,92198,2021-05-09
37368,57681,10724,2020-04-09
37369,81909,57772,2020-03-23
37370,20194,8106,2020-07-10
37371,10590,98115,2021-02-14
37372,77788,6847,2020-09-05
37373,54963,3473,2021-05-28
37374,42573,18195,2021-10-30
37375,97386,52895,2020-12-17
37376,71715,40959,2020-09-15
37377,17560,19179,2020-11-25
37378,54532,88851,2020-04-27
37379,91371,59568,2021-02-14
37380,92798,66799,2021-06-14
37381,80626,46636,2021-04-17
37382,20144,49840,2022-02-26
37383,13388,26091,2022-04-30
37384,37935,94736,2020-04-19
37385,44355,36870,2021-11-24
37386,88,24597,2021-09-23
37387,1076,75092,2021-02-14
37388,76069,68140,2020-08-05
37389,23506,95792,2020-01-31
37390,5301,18725,2022-03-20
37391,51361,20977,2022-02-05
37392,96698,58802,2022-03-08
37393,40763,68249,2021-08-07
37394,6874,91364,2022-03-15
37395,86311,72649,2020-09-11
37396,641,47964,2020-08-02
37397,43726,81221,2020-12-12
37398,77077,38309,2020-10-04
37399,32636,52934,2021-12-18
37400,86154,38642,2021-02-17
37401,26723,39910,2021-11-02
37402,71916,91110,2020-06-10
37403,32261,88970,2020-11-09
37404,46933,93217,2020-11-30
37405,15870,75630,2020-05-31
37406,23928,63339,2021-02-03
37407,95130,66945,2021-09-28
37408,69238,91126,2021-04-10
37409,12490,13097,2020-11-19
37410,10844,70128,2020-05-25
37411,51981,35221,2020-05-25
37412,72649,2023,2020-09-04
37413,14251,67330,2020-03-06
37414,29739,50568,2020-08-13
37415,7534,61088,2021-12-12
37416,31675,37525,2020-04-17
37417,51506,3949,2020-07-07
37418,81421,88247,2021-04-17
37419,48284,54295,2022-03-31
37420,37384,10782,2020-12-29
37421,90088,20107,2022-03-17
37422,75944,62751,2022-03-04
37423,71533,69088,2021-10-01
37424,29524,22783,2021-02-01
37425,78187,77775,2020-02-05
37426,10392,54103,2020-03-03
37427,59946,45953,2020-12-26
37428,44347,75545,2021-01-07
37429,80981,8294,2021-06-15
37430,82777,95629,2020-05-12
37431,19917,53619,2021-06-15
37432,91551,47167,2021-04-05
37433,38437,35109,2022-03-30
37434,15127,49450,2020-11-23
37435,17175,56855,2021-08-23
37436,75339,18601,2021-08-16
37437,85630,30154,2020-12-07
37438,95993,39960,2022-05-02
37439,37713,77371,2021-06-16
37440,15301,26431,2021-04-16
37441,51165,50368,2022-04-04
37442,38866,2070,2020-07-13
37443,43803,63505,2020-11-18
37444,77669,28716,2021-10-02
37445,73057,7630,2021-03-24
37446,87353,92996,2021-11-25
37447,20099,93887,2020-02-23
37448,70852,81313,2021-06-09
37449,38647,5124,2020-11-03
37450,12276,31215,2022-02-15
37451,51180,69057,2020-05-18
37452,27535,15348,2021-05-11
37453,29784,46617,2021-01-16
37454,92179,62683,2020-04-17
37455,78639,47484,2020-05-04
37456,84130,35293,2020-05-31
37457,71901,80537,2021-09-19
37458,23491,59495,2021-10-03
37459,11042,852,2020-03-01
37460,97772,45763,2022-02-18
37461,16801,30610,2020-10-18
37462,68008,61233,2020-09-28
37463,70115,78677,2020-12-26
37464,94440,77843,2021-10-16
37465,12035,71373,2020-01-21
37466,30071,68765,2021-05-30
37467,32209,75207,2021-12-01
37468,97889,61677,2020-02-11
37469,58228,24744,2020-06-21
37470,52097,33626,2021-06-10
37471,17870,1368,2021-10-28
37472,33244,83284,2021-02-08
37473,55385,27186,2021-07-09
37474,83466,44245,2020-11-29
37475,63328,21802,2021-07-17
37476,14495,6972,2021-10-15
37477,52847,49310,2021-09-26
37478,85982,2829,2021-05-30
37479,74661,14275,2020-03-04
37480,74350,79935,2021-01-22
37481,79059,3525,2020-07-17
37482,43389,93764,2020-04-07
37483,91789,77477,2021-12-16
37484,44298,70592,2020-08-07
37485,21363,61141,2020-06-01
37486,58135,81621,2021-08-02
37487,12362,33102,2021-06-04
37488,73377,96340,2021-01-18
37489,96117,70072,2021-08-20
37490,27235,10973,2021-02-10
37491,395,5320,2021-10-22
37492,97146,47019,2020-11-26
37493,67447,12508,2020-02-27
37494,77684,42867,2021-01-26
37495,54231,63731,2020-09-26
37496,48233,56793,2022-02-15
37497,68263,71537,2021-07-14
37498,12244,16130,2020-09-26
37499,35579,7232,2021-10-01
37500,75366,70510,2022-04-10
37501,72869,48782,2021-11-03
37502,57811,10703,2022-02-10
37503,31696,90149,2021-06-09
37504,53268,93979,2020-03-15
37505,28774,21330,2021-12-16
37506,18329,30260,2021-12-08
37507,80916,42584,2022-01-05
37508,92422,73382,2021-05-04
37509,29102,71676,2020-10-23
37510,43200,97334,2021-07-23
37511,59770,60852,2021-08-09
37512,48081,18851,2022-04-04
37513,97676,65438,2020-11-01
37514,28426,30431,2021-08-26
37515,28155,79271,2020-10-11
37516,73033,18448,2021-03-06
37517,62721,25702,2021-03-05
37518,34321,72636,2020-01-17
37519,45888,87931,2021-02-12
37520,38033,92839,2020-10-13
37521,84801,11853,2020-04-14
37522,64813,43695,2021-03-07
37523,96834,94987,2020-02-29
37524,15510,77179,2021-04-26
37525,48285,45176,2020-09-27
37526,54794,84354,2021-12-04
37527,75286,16877,2021-11-27
37528,54487,84473,2021-02-01
37529,66927,58759,2021-05-17
37530,29087,97453,2022-02-25
37531,44841,58617,2022-03-10
37532,31773,71878,2021-04-05
37533,5327,78123,2021-05-23
37534,72417,61164,2020-03-28
37535,40325,27606,2022-01-21
37536,61253,57816,2020-04-19
37537,24358,88882,2022-03-01
37538,9349,93383,2021-09-03
37539,75047,99530,2020-05-06
37540,59591,98902,2020-02-22
37541,63910,63632,2021-08-09
37542,92453,50005,2022-03-18
37543,38697,87541,2020-03-17
37544,73272,25249,2022-04-03
37545,86716,3154,2020-12-11
37546,92540,27185,2021-08-23
37547,9275,79551,2021-12-24
37548,66705,37313,2022-02-11
37549,77936,64026,2022-02-12
37550,89971,84657,2020-07-16
37551,1002,59066,2020-11-29
37552,33931,65297,2020-07-09
37553,16599,58897,2022-03-28
37554,30992,1090,2021-01-11
37555,29210,53640,2020-01-12
37556,83837,16524,2020-02-15
37557,21650,96867,2020-10-31
37558,61852,679,2020-06-07
37559,57526,62032,2021-03-20
37560,4379,4863,2020-02-06
37561,97683,73831,2020-08-21
37562,79185,95291,2022-04-28
37563,85335,52868,2020-10-18
37564,24193,5252,2020-03-04
37565,72634,10640,2021-03-24
37566,64477,76354,2020-09-07
37567,33972,7683,2020-07-12
37568,37641,21126,2021-12-01
37569,42707,88690,2020-07-31
37570,21315,83706,2021-08-14
37571,4495,28965,2020-12-27
37572,94234,33460,2021-07-20
37573,53850,45916,2022-04-24
37574,59937,19868,2021-03-31
37575,85109,28516,2022-02-16
37576,10135,37746,2020-04-20
37577,7697,28732,2022-01-26
37578,91755,82087,2020-09-15
37579,67706,92392,2020-10-30
37580,33092,95782,2020-09-02
37581,87072,91944,2021-05-20
37582,19055,67711,2021-06-04
37583,70068,92535,2021-10-19
37584,84429,30667,2021-04-01
37585,93840,74312,2020-05-05
37586,24693,70150,2020-07-05
37587,35314,29301,2022-03-29
37588,14847,5000,2021-09-10
37589,97309,50450,2021-08-05
37590,17465,47154,2020-07-15
37591,25847,99277,2020-04-03
37592,63922,86913,2020-08-14
37593,42023,68541,2021-04-22
37594,42710,96601,2021-04-28
37595,30613,66567,2021-07-06
37596,23965,60738,2020-11-12
37597,20091,77541,2021-08-16
37598,87381,72742,2020-10-17
37599,28943,14729,2021-01-30
37600,49115,55657,2020-06-29
37601,5921,54890,2020-05-26
37602,73471,36106,2020-05-27
37603,25187,24478,2022-04-15
37604,63134,82560,2020-05-30
37605,18842,87566,2021-04-16
37606,16451,5683,2021-10-10
37607,23144,22911,2021-10-15
37608,98649,16625,2021-12-07
37609,73276,38294,2020-12-11
37610,86456,70760,2021-08-12
37611,21776,35718,2021-08-03
37612,79346,4208,2020-04-30
37613,82329,14525,2021-04-13
37614,43206,90004,2022-02-20
37615,5209,93813,2022-03-03
37616,96693,14852,2021-04-02
37617,39907,19404,2021-03-10
37618,44785,95429,2020-10-21
37619,70120,64229,2021-10-04
37620,42871,86648,2020-05-01
37621,52009,36829,2020-10-28
37622,59104,71586,2020-07-23
37623,39058,26500,2021-11-30
37624,52736,9099,2020-05-26
37625,98326,20007,2020-12-24
37626,71767,90642,2021-12-06
37627,3356,31798,2021-11-28
37628,8316,46462,2020-06-13
37629,30039,24448,2021-12-22
37630,79575,3694,2021-11-12
37631,42218,69944,2020-07-21
37632,79201,70745,2022-04-15
37633,26262,23300,2020-12-27
37634,19986,90666,2021-05-04
37635,73849,10240,2021-11-24
37636,99598,98087,2021-11-01
37637,64757,4227,2021-04-26
37638,24699,32843,2020-08-27
37639,8263,6488,2021-09-02
37640,32694,34642,2020-12-01
37641,58080,94216,2021-07-28
37642,41949,6395,2020-02-05
37643,9808,1845,2021-06-28
37644,84713,30623,2021-01-25
37645,32073,17115,2022-01-08
37646,88239,15331,2020-11-30
37647,12467,73147,2020-06-06
37648,40940,73529,2021-06-07
37649,35992,37927,2021-11-13
37650,85882,24126,2022-04-07
37651,88531,45505,2022-03-30
37652,8428,43367,2021-10-15
37653,39418,44169,2020-05-22
37654,40281,91581,2022-04-22
37655,30498,88770,2021-03-29
37656,76117,11550,2020-10-16
37657,893,65968,2020-11-05
37658,14780,7476,2020-10-29
37659,97566,15931,2022-02-22
37660,25625,35389,2020-10-02
37661,32447,61695,2021-09-22
37662,29490,3515,2021-10-18
37663,65601,76423,2020-02-04
37664,85329,64883,2020-07-04
37665,73036,48543,2020-01-24
37666,97515,48275,2021-06-21
37667,8093,18589,2021-02-01
37668,66819,40542,2021-02-08
37669,58644,67832,2021-07-29
37670,50034,24236,2020-05-16
37671,30218,34214,2021-10-10
37672,38135,20963,2022-03-07
37673,35242,46746,2020-01-05
37674,51150,17969,2020-12-26
37675,33472,72638,2020-10-30
37676,30535,57458,2020-09-02
37677,70846,28176,2022-04-09
37678,46393,17350,2022-01-24
37679,22676,87746,2020-02-27
37680,57563,57813,2021-12-16
37681,71224,60024,2020-08-17
37682,46833,72007,2021-03-10
37683,55293,12945,2020-04-24
37684,98871,56162,2021-01-24
37685,48353,7835,2021-02-19
37686,22581,52363,2021-01-15
37687,67018,65388,2021-11-06
37688,80438,26110,2020-12-17
37689,42180,93361,2021-01-06
37690,21608,22096,2020-05-21
37691,81705,63754,2020-09-12
37692,71177,53051,2021-06-09
37693,72605,61055,2020-05-09
37694,87856,70070,2021-12-25
37695,5907,14877,2022-02-08
37696,36714,28630,2020-06-28
37697,90321,27924,2021-11-03
37698,22781,18226,2022-04-16
37699,78992,69517,2022-05-03
37700,77872,24926,2021-05-12
37701,74316,40135,2020-05-30
37702,55971,37135,2021-05-05
37703,7153,88303,2022-03-05
37704,7896,2538,2020-07-04
37705,44956,94532,2020-03-29
37706,97818,912,2021-11-23
37707,21526,22637,2021-07-01
37708,47079,54697,2022-02-14
37709,42465,67333,2021-08-03
37710,11173,6867,2021-10-30
37711,59967,8236,2022-05-10
37712,14905,40592,2021-12-04
37713,15792,1402,2020-01-19
37714,88886,25286,2020-03-30
37715,94625,83772,2021-02-21
37716,67088,80356,2020-08-29
37717,39445,75873,2020-11-15
37718,66897,64942,2022-02-01
37719,2555,99299,2021-08-14
37720,28736,14394,2021-03-08
37721,49843,22564,2020-10-14
37722,16953,56454,2022-04-30
37723,53000,93505,2020-09-25
37724,20830,2045,2021-10-16
37725,48224,83594,2021-01-12
37726,45636,47939,2020-05-18
37727,97750,99061,2020-02-09
37728,59674,27026,2021-01-31
37729,10517,42923,2021-08-01
37730,83234,92887,2020-09-04
37731,22737,16872,2020-04-20
37732,58420,86030,2021-07-11
37733,13160,18745,2020-09-18
37734,3056,46573,2020-09-17
37735,78969,72037,2020-08-08
37736,68634,10468,2020-01-19
37737,19038,34771,2021-06-08
37738,1664,3406,2020-04-01
37739,21440,7784,2021-05-22
37740,95189,57066,2020-11-07
37741,1346,5139,2020-09-07
37742,59081,91350,2020-03-23
37743,34847,40983,2022-03-27
37744,14947,32481,2022-04-27
37745,73334,59024,2020-07-28
37746,60178,99554,2022-02-15
37747,83713,23971,2020-06-28
37748,87326,51207,2020-02-23
37749,36412,76514,2021-04-15
37750,47320,99223,2020-08-08
37751,57196,65140,2020-02-02
37752,80972,24434,2021-09-14
37753,52023,40256,2020-10-12
37754,47682,94607,2021-03-23
37755,76464,11322,2021-07-08
37756,54442,7341,2021-05-09
37757,28828,50990,2020-05-17
37758,61549,38063,2020-04-10
37759,80416,65229,2021-04-11
37760,92346,42091,2020-05-17
37761,63689,43861,2022-05-09
37762,46675,6266,2020-08-31
37763,12185,53396,2020-07-31
37764,3620,47409,2021-04-19
37765,4062,10740,2020-05-19
37766,53299,33076,2021-08-06
37767,28832,88673,2021-04-03
37768,36391,2469,2021-06-14
37769,12064,53715,2020-06-26
37770,49721,47379,2021-11-02
37771,3303,16171,2022-04-05
37772,92343,23643,2021-01-26
37773,42540,99704,2020-12-24
37774,57887,97119,2021-12-24
37775,72624,51627,2021-11-05
37776,40776,13451,2021-07-21
37777,43432,54913,2021-07-05
37778,27376,95763,2022-02-25
37779,17229,74270,2020-11-04
37780,70190,12232,2021-06-09
37781,46050,50488,2021-12-18
37782,60351,90043,2022-01-18
37783,2494,11393,2021-02-03
37784,88219,5412,2021-01-27
37785,67481,67550,2020-11-19
37786,94453,54540,2021-06-14
37787,742,28983,2021-07-08
37788,84006,5629,2021-02-19
37789,42524,90254,2020-08-11
37790,11119,57421,2022-05-10
37791,19854,73002,2021-06-07
37792,25741,86215,2022-02-28
37793,50837,68855,2022-02-07
37794,47483,86568,2022-02-01
37795,57223,69171,2021-07-16
37796,90285,32873,2021-10-14
37797,46586,76322,2020-06-26
37798,24542,74286,2021-12-16
37799,41849,72463,2021-04-06
37800,54791,57359,2020-02-10
37801,56825,1932,2020-07-26
37802,27476,97182,2021-07-21
37803,7273,52855,2021-06-22
37804,3508,12405,2020-01-19
37805,38452,36135,2022-05-05
37806,69841,67984,2020-01-28
37807,74553,1304,2021-12-11
37808,74825,55829,2021-04-27
37809,57201,13211,2020-10-20
37810,15071,39418,2020-11-25
37811,33060,58107,2021-02-01
37812,31305,17239,2021-02-27
37813,25219,29370,2022-01-13
37814,39375,72901,2022-02-19
37815,96510,80516,2020-06-12
37816,78345,300,2021-12-14
37817,72195,53971,2020-06-28
37818,4901,41306,2022-03-07
37819,83782,79406,2020-06-12
37820,20825,25069,2020-05-07
37821,69947,62224,2020-06-01
37822,21917,16416,2021-06-19
37823,95535,9406,2021-03-25
37824,12451,43564,2020-06-05
37825,46991,77694,2021-05-30
37826,80464,26838,2020-06-15
37827,76480,29146,2021-08-15
37828,40992,93094,2021-06-16
37829,70531,44596,2022-04-07
37830,98195,95083,2020-12-15
37831,78585,35525,2021-09-26
37832,80919,15434,2021-10-31
37833,68630,91257,2020-10-20
37834,10664,90856,2021-02-10
37835,62491,96418,2021-07-23
37836,67745,20213,2022-04-26
37837,31468,34723,2020-10-11
37838,32482,81099,2021-08-22
37839,87993,30109,2021-01-12
37840,11585,66786,2020-09-13
37841,26095,85536,2021-12-22
37842,61378,64124,2022-01-17
37843,21117,60501,2021-10-14
37844,27406,92479,2021-09-17
37845,51126,51869,2021-01-23
37846,31775,81268,2022-02-21
37847,26198,20567,2021-12-17
37848,55376,79506,2021-05-30
37849,91275,14186,2020-10-05
37850,41477,83366,2022-02-02
37851,46810,503,2021-04-28
37852,74353,80291,2021-02-09
37853,6949,76076,2022-04-27
37854,43742,13295,2020-12-31
37855,23920,90512,2020-09-20
37856,98200,15663,2020-12-17
37857,85952,23458,2021-09-28
37858,23046,64259,2020-02-06
37859,56706,60032,2020-03-13
37860,95096,44876,2022-02-25
37861,94834,18109,2020-12-09
37862,33903,24235,2020-07-08
37863,84682,13392,2022-03-05
37864,85535,49482,2020-07-16
37865,6640,60148,2021-05-13
37866,44844,97976,2021-04-21
37867,92073,599,2020-01-31
37868,12659,61392,2020-06-22
37869,27221,46833,2020-02-27
37870,46827,98401,2022-01-07
37871,36706,26242,2021-05-21
37872,34814,69637,2020-10-28
37873,70277,473,2022-02-26
37874,77607,93637,2021-10-31
37875,42665,86697,2020-01-02
37876,50914,21934,2021-02-13
37877,89103,62356,2021-09-11
37878,82291,22464,2021-05-25
37879,98017,32079,2022-02-13
37880,32518,5593,2021-12-07
37881,21868,38873,2021-08-04
37882,48925,75012,2021-04-29
37883,27011,24079,2020-07-03
37884,1541,75607,2020-06-15
37885,63307,19420,2020-02-01
37886,29786,48217,2020-03-14
37887,18859,47960,2020-11-26
37888,81846,75746,2020-12-27
37889,3978,98703,2020-03-08
37890,13779,87168,2020-04-12
37891,88074,43426,2020-05-28
37892,20863,51482,2021-04-02
37893,94559,44987,2022-03-20
37894,57119,89023,2021-08-18
37895,61045,15199,2021-10-24
37896,8600,68971,2021-04-29
37897,30554,53848,2021-12-05
37898,96460,38564,2022-02-15
37899,35821,56643,2022-01-24
37900,67113,33548,2022-02-13
37901,9533,38080,2021-04-20
37902,8637,72779,2020-06-22
37903,51043,71207,2021-10-23
37904,43709,4544,2020-09-09
37905,11367,15664,2020-04-07
37906,4757,73911,2022-05-02
37907,23930,62545,2020-10-30
37908,44926,3715,2021-03-29
37909,81062,73790,2021-08-21
37910,56560,65183,2020-03-29
37911,80001,12773,2021-06-26
37912,75271,56609,2020-03-05
37913,84861,94270,2021-03-10
37914,75979,79248,2021-01-04
37915,11151,15128,2022-04-13
37916,46069,56435,2021-07-25
37917,99007,80392,2021-09-10
37918,4345,60142,2022-01-05
37919,13902,65738,2020-07-25
37920,65643,54190,2020-07-06
37921,53444,48156,2022-01-03
37922,90652,3770,2021-10-24
37923,98764,17361,2020-08-18
37924,49177,15735,2021-09-19
37925,42529,67373,2021-01-30
37926,41334,56676,2021-08-13
37927,69791,7335,2021-10-29
37928,38182,84899,2020-06-19
37929,40836,86016,2020-11-03
37930,2653,50309,2020-10-11
37931,60109,80700,2020-01-28
37932,50276,22155,2021-05-14
37933,27179,23028,2020-08-23
37934,97122,67390,2021-08-25
37935,97467,15448,2020-08-15
37936,9071,76959,2021-09-05
37937,81623,23407,2020-01-05
37938,68786,88313,2022-02-20
37939,55911,67538,2020-08-23
37940,93367,12857,2020-12-18
37941,32384,57239,2020-08-31
37942,15025,91991,2020-02-02
37943,90026,969,2021-08-19
37944,4358,47622,2021-12-03
37945,63623,85257,2020-11-25
37946,40913,33808,2020-02-29
37947,80993,2773,2020-09-13
37948,24490,28845,2020-05-26
37949,15838,25025,2020-07-29
37950,8618,39104,2020-12-30
37951,15363,29237,2021-02-14
37952,55571,96350,2021-07-14
37953,37310,32140,2022-03-13
37954,97700,53909,2020-07-14
37955,37539,98903,2021-10-25
37956,29801,63057,2021-06-21
37957,17478,65989,2022-03-02
37958,38408,85137,2020-07-05
37959,30059,55462,2020-08-29
37960,20854,8530,2021-09-17
37961,86139,34538,2021-11-21
37962,32449,3800,2020-03-13
37963,62147,38753,2020-09-08
37964,13409,62316,2020-10-04
37965,17045,76808,2022-02-08
37966,18969,11956,2020-07-14
37967,5603,70148,2020-10-24
37968,12478,26654,2021-08-04
37969,41526,9236,2020-07-17
37970,79382,3345,2021-01-08
37971,45013,35050,2021-02-22
37972,27594,37502,2021-04-11
37973,90658,56089,2020-12-08
37974,42093,96150,2022-04-30
37975,55111,56347,2021-03-15
37976,45023,58200,2021-04-09
37977,9643,65121,2021-10-24
37978,51835,73268,2020-09-01
37979,64317,46626,2022-02-01
37980,64257,38362,2021-12-11
37981,35950,93510,2021-04-23
37982,45421,87512,2022-02-03
37983,27821,15528,2020-07-16
37984,81835,41435,2020-03-06
37985,28021,75255,2020-06-24
37986,53459,91432,2021-03-16
37987,38242,98701,2021-04-23
37988,37252,37650,2022-03-09
37989,66024,3893,2021-04-02
37990,19804,81821,2021-06-28
37991,94940,78259,2020-10-22
37992,72074,96132,2020-05-25
37993,47154,94425,2020-10-26
37994,73533,73225,2021-09-10
37995,8078,1554,2021-08-13
37996,15212,54794,2021-06-15
37997,24346,23525,2020-02-29
37998,91436,81617,2020-02-27
37999,68419,14983,2021-09-09
38000,54444,87714,2022-04-28
38001,813,82882,2020-08-08
38002,29833,1816,2020-07-24
38003,92788,64943,2022-03-04
38004,73414,54537,2021-07-15
38005,17355,95807,2021-03-27
38006,96908,9917,2020-10-09
38007,47635,59915,2022-02-14
38008,36955,4896,2020-01-03
38009,74502,3838,2020-06-15
38010,7585,22174,2020-07-31
38011,2253,35739,2022-04-14
38012,26052,88386,2020-09-03
38013,48734,14022,2020-07-18
38014,24468,57977,2021-07-22
38015,2676,64901,2020-08-03
38016,29728,11055,2022-04-09
38017,6370,93399,2021-02-09
38018,34160,78502,2022-02-21
38019,10772,45956,2021-01-05
38020,29726,18194,2022-03-18
38021,39384,91122,2021-06-02
38022,16987,17571,2020-07-20
38023,48366,2761,2020-04-12
38024,43021,10924,2020-02-19
38025,71307,16518,2020-01-17
38026,73346,38452,2020-07-07
38027,99496,14466,2021-04-26
38028,18852,24540,2021-02-19
38029,91316,54838,2020-05-25
38030,9860,11099,2020-11-02
38031,48061,1879,2020-10-08
38032,25943,55981,2021-05-21
38033,12358,5661,2020-10-01
38034,66822,24305,2020-02-07
38035,23996,93725,2020-12-26
38036,30388,63414,2022-02-18
38037,70643,73659,2021-06-13
38038,38514,4393,2020-07-02
38039,27451,4978,2020-06-27
38040,28297,9108,2021-07-22
38041,93654,23681,2021-09-03
38042,61736,27067,2020-07-04
38043,71118,34108,2022-05-01
38044,81292,73630,2021-11-29
38045,67513,38714,2020-10-09
38046,69363,80092,2021-12-29
