Available_equipment_id,Equipment_type,Amount_of_equipment,Place_id
44256,95798,693745,19407
44257,56966,476479,572
44258,46379,403698,33508
44259,85342,418764,63368
44260,69912,154707,34826
44261,3914,525577,50501
44262,44582,135475,31455
44263,84121,856178,14379
44264,27478,642883,24065
44265,44314,120134,22546
44266,51415,420674,2994
44267,72670,985633,67244
44268,64016,444671,52726
44269,58626,922334,80196
44270,26615,753667,65023
44271,94266,42921,75648
44272,23160,651699,47423
44273,24840,644303,81537
44274,12308,250574,59127
44275,22031,901119,45334
44276,34826,910188,70234
44277,29,854791,82806
44278,65313,334471,77969
44279,38752,326089,72342
44280,18678,477353,88870
44281,35746,359996,84258
44282,95771,999628,99234
44283,37532,728184,85648
44284,26346,704191,13166
44285,40137,582561,3330
44286,57599,134402,25241
44287,36114,422470,45562
44288,67267,41542,70356
44289,9042,107512,14742
44290,20634,355251,87113
44291,52632,318310,69711
44292,82093,731077,78224
44293,38118,40969,25494
44294,41337,940947,51291
44295,3246,544389,8650
44296,96979,640177,58366
44297,75242,763764,72734
44298,58886,629144,56921
44299,41455,447466,93319
44300,744,984705,69830
44301,35342,687297,15172
44302,37793,730263,62943
44303,85891,999328,89319
44304,39196,317233,26104
44305,67774,99597,34455
44306,64138,282563,46642
44307,6028,74485,38023
44308,29958,144647,82345
44309,44100,316942,91707
44310,91592,995729,1115
44311,33563,932709,36074
44312,92394,474202,58172
44313,4712,553127,58918
44314,96770,737823,68868
44315,64682,196507,72282
44316,82769,528082,98198
44317,48841,571836,2630
44318,40202,804964,32064
44319,61526,769769,48147
44320,45139,887391,25739
44321,12894,362085,54787
44322,45723,918617,29568
44323,7249,854261,32754
44324,6423,378704,72107
44325,23705,207417,30465
44326,7621,484829,78797
44327,73385,981363,65070
44328,20098,384117,66136
44329,91319,46834,58865
44330,19802,643798,85598
44331,56289,224283,748
44332,30980,349781,49188
44333,42316,175070,43489
44334,17903,518765,85534
44335,76492,680514,20256
44336,68052,376012,83415
44337,41564,548633,73862
44338,71522,269390,84794
44339,29047,407986,93314
44340,59935,624994,47589
44341,41002,988116,79558
44342,42834,393710,14870
44343,8910,86199,56567
44344,61563,904247,65521
44345,53218,370681,37599
44346,23649,19104,40675
44347,35855,709962,98450
44348,6574,157157,20084
44349,9082,960541,91393
44350,13281,887913,5584
44351,25849,438662,93102
44352,34641,560370,8164
44353,96814,87680,17775
44354,67426,706755,30729
44355,28456,569616,73126
44356,93862,189525,5799
44357,21758,365773,48643
44358,79461,313265,40623
44359,15285,392124,686
44360,89863,768578,99104
44361,55875,677899,12857
44362,23753,550371,28654
44363,22357,489324,52108
44364,84404,660577,50217
44365,91625,698328,51635
44366,50679,27273,64243
44367,41840,703371,99776
44368,1601,944947,94221
44369,32771,271132,3428
44370,49026,997609,65838
44371,76755,208689,94108
44372,74446,293195,12787
44373,60794,411307,57704
44374,84506,244622,9739
44375,63150,341806,5346
44376,64424,171659,99974
44377,54430,353083,45948
44378,86542,211274,14649
44379,46574,662688,37203
44380,40344,909142,93630
44381,8656,268965,92569
44382,66876,654288,66843
44383,31535,616295,51964
44384,93001,360070,38418
44385,65865,286792,30900
44386,26383,701237,80519
44387,30419,714096,8287
44388,50651,155052,51041
44389,84813,459042,13787
44390,33801,626126,57793
44391,6310,224197,52430
44392,19206,401947,32976
44393,66986,23303,67010
44394,67486,817292,88497
44395,16694,261696,45661
44396,74755,704741,15013
44397,21138,733989,61657
44398,28367,300763,60658
44399,24037,803817,4554
44400,83123,137146,86765
44401,95885,892732,8562
44402,60507,471833,69805
44403,89152,752721,669
44404,63359,823410,51552
44405,71612,550541,64236
44406,56632,890131,61093
44407,35303,968962,68919
44408,91778,980541,54011
44409,49925,67092,39140
44410,38465,950119,35971
44411,48484,703766,68742
44412,28334,119892,89435
44413,54033,301942,9944
44414,72280,40886,42789
44415,29045,579215,24293
44416,27593,523804,71609
44417,66561,301625,67790
44418,84102,290691,20235
44419,56070,547853,56673
44420,16711,307571,34725
44421,40200,577024,87621
44422,68384,115562,85112
44423,86384,642961,90719
44424,61201,207018,41802
44425,27047,836249,50659
44426,66311,535410,75604
44427,58393,631474,82752
44428,80993,116555,91971
44429,36845,907822,60703
44430,58813,692693,77178
44431,49792,730304,23940
44432,33161,185454,54836
44433,14655,928468,43265
44434,98862,948737,65021
44435,85960,864488,93748
44436,75759,580365,61161
44437,813,623775,93606
44438,30881,410365,91219
44439,14505,913567,17673
44440,12975,347070,57311
44441,58665,574769,19086
44442,52503,209955,68001
44443,18629,59444,70866
44444,73511,518105,84709
44445,43642,794592,66366
44446,46990,525359,93432
44447,17761,466124,66982
44448,18649,981023,82418
44449,68774,917011,69921
44450,64902,505028,91486
44451,76611,478169,89375
44452,87205,45491,4613
44453,66783,564981,21061
44454,11557,92908,17884
44455,99800,295405,8254
44456,15954,988392,15688
44457,90136,470386,37861
44458,33851,924369,53980
44459,6454,425561,55718
44460,8542,806117,51090
44461,32492,544646,62446
44462,47291,300338,42549
44463,16868,725652,80476
44464,64526,585624,31695
44465,72208,407841,78079
44466,53326,833770,35248
44467,39713,313540,95297
44468,12709,329576,44697
44469,48429,76929,18977
44470,41800,620185,75028
44471,78499,767281,84131
44472,49450,610761,27203
44473,15929,988585,19352
44474,21303,723826,96348
44475,90772,332081,96702
44476,62,511188,66423
44477,39639,102160,50382
44478,93675,293824,24045
44479,74362,518620,51389
44480,91424,182691,43914
44481,70064,436816,92935
44482,57814,335533,53335
44483,10018,962390,27182
44484,47489,934466,12613
44485,23034,55285,47586
44486,11272,995351,53547
44487,44138,170541,96962
44488,47682,892265,36116
44489,98042,999983,3618
44490,45606,844723,2209
44491,86783,292039,20083
44492,39757,379047,95409
44493,98559,564356,15276
44494,2175,947825,76257
44495,44271,767622,31005
44496,92467,827975,3783
44497,7167,299568,84688
44498,11309,996519,20233
44499,84371,983794,16899
44500,9506,630776,95066
44501,26516,776838,42689
44502,34694,636827,33424
44503,6583,778079,88363
44504,73090,616318,7759
44505,10209,654196,21536
44506,1235,470926,79510
44507,46651,430383,29492
44508,1817,382856,86842
44509,78226,268450,53612
44510,35346,743954,87648
44511,2869,887766,97915
44512,15952,641772,31322
44513,85114,285115,76309
44514,63288,759482,47981
44515,49979,664781,65979
44516,61408,113881,18664
44517,96670,566917,61143
44518,63493,726884,52654
44519,53835,971455,48714
44520,14517,793161,27563
44521,5337,261405,31468
44522,49651,896206,24491
44523,42755,402328,71481
44524,94153,998649,33328
44525,55825,53770,23869
44526,53506,823222,38712
44527,1280,512965,41052
44528,61921,489570,65659
44529,33337,470936,7358
44530,96128,566238,41664
44531,66548,284190,44975
44532,29842,839032,89377
44533,66002,657942,11577
44534,39086,432496,90476
44535,56929,371471,87562
44536,51407,38075,11403
44537,3078,43229,94602
44538,39590,804429,34160
44539,86069,319939,17920
44540,47917,84628,8827
44541,52521,20483,28751
44542,78432,692178,7282
44543,63814,277421,18623
44544,64956,329164,93656
44545,51278,324995,82221
44546,82262,79165,62660
44547,48570,659395,3251
44548,48387,61871,31132
44549,57496,279566,82345
44550,3049,525693,74432
44551,14421,522782,30871
44552,88098,831144,23356
44553,84548,491911,83489
44554,5370,984984,81092
44555,62973,503052,78345
44556,87605,741637,2178
44557,13581,341256,56325
44558,36549,501233,57173
44559,7800,778699,97515
44560,93213,449356,35346
44561,62184,987740,11398
44562,54330,597201,87462
44563,84572,65363,4522
44564,57155,771778,64800
44565,57995,472162,52029
44566,10015,310041,56989
44567,3680,801480,17469
44568,15349,33887,93331
44569,1653,39250,2994
44570,56518,102399,22316
44571,22439,171191,96259
44572,4085,856073,96011
44573,50533,685476,84207
44574,82930,827361,49978
44575,62261,28005,33986
44576,4992,291884,12789
44577,9677,277513,92043
44578,450,693254,33457
44579,59299,512394,62541
44580,75999,789743,35266
44581,45453,440847,65845
44582,24769,953388,52668
44583,11057,450031,61319
44584,98510,123421,65172
44585,77031,558785,32807
44586,64353,928015,99315
44587,47152,205934,60059
44588,85269,884693,76356
44589,32185,521310,4502
44590,15860,530236,88453
44591,66134,221792,56247
44592,37620,512633,48286
44593,80999,872234,21704
44594,91790,528953,24996
44595,90555,230820,98718
44596,22066,851134,38791
44597,15364,142494,10112
44598,25339,539027,40685
44599,22269,807477,89230
44600,23306,956965,54996
44601,91344,443212,40258
44602,41942,951672,42218
44603,94249,946933,87342
44604,60098,926723,18532
44605,49123,90203,32185
44606,74386,913561,46028
44607,40107,862950,40000
44608,23655,377279,93013
44609,67998,444226,39019
44610,91536,351606,45348
44611,91663,921337,29275
44612,32502,257211,66118
44613,36257,450855,92299
44614,22845,573830,70673
44615,56941,39527,832
44616,11543,664210,40526
44617,69878,268209,48011
44618,2049,469920,16075
44619,42053,965806,32037
44620,68280,184617,14879
44621,78547,669201,68939
44622,90059,66418,60382
44623,83690,994395,17523
44624,64370,165735,91712
44625,50596,893421,3682
44626,45631,138312,12105
44627,23672,74631,99975
44628,44017,903029,74882
44629,60253,843182,91584
44630,88871,269517,14577
44631,66562,65694,95823
44632,94169,120626,43627
44633,72274,581456,6605
44634,78407,614997,14157
44635,9266,587871,23146
44636,63947,235503,77126
44637,18750,98405,37749
44638,32255,640599,20385
44639,31819,395674,45142
44640,35426,984945,27352
44641,56500,500570,76374
44642,53860,929657,47451
44643,84411,527833,11127
44644,59029,704072,5925
44645,80664,530786,43539
44646,69234,744004,75556
44647,51368,9587,36451
44648,86864,805172,70869
44649,19775,962241,87124
44650,23366,642375,78889
44651,18984,972869,30170
44652,71357,60492,18429
44653,51884,518011,61963
44654,71013,255065,9802
44655,15665,817211,63430
44656,43935,12385,29453
44657,65970,986043,5420
44658,93059,876028,18473
44659,98521,69573,47390
44660,22275,918032,11710
44661,2718,331146,46914
44662,94872,695567,76889
44663,99105,887146,79405
44664,7181,624369,85943
44665,79080,75494,70194
44666,53052,124481,61162
44667,26461,541376,44818
44668,54440,824465,28446
44669,34437,317740,50783
44670,47351,774819,78560
44671,13702,576502,31621
44672,34964,826474,4162
44673,63459,686543,54315
44674,58865,118317,87593
44675,80540,24036,73227
44676,91200,423517,95724
44677,10902,430426,87686
44678,38787,874520,75300
44679,98085,448040,66157
44680,4715,481354,47474
44681,98637,674041,27830
44682,10697,962378,36335
44683,47042,965108,9000
44684,3173,29859,15273
44685,74192,531661,3804
44686,35543,456409,51144
44687,48370,361118,55507
44688,67432,269109,74852
44689,33160,84610,65529
44690,56435,116106,37982
44691,28648,514772,55066
44692,15372,885169,31868
44693,12016,83770,63923
44694,71821,629935,41220
44695,86157,949505,43198
44696,73628,998219,60462
44697,69056,869624,94478
44698,55313,200262,81231
44699,29818,328735,65277
44700,30112,711241,88566
44701,87547,402527,14315
44702,80727,550678,84938
44703,31703,814584,58027
44704,52327,71479,67800
44705,69731,227695,53425
44706,99418,161940,48149
44707,3469,645566,555
44708,83376,400578,59180
44709,86306,508654,16542
44710,34496,909456,71963
44711,76608,565078,35928
44712,21986,935610,3643
44713,41675,868146,78762
44714,97694,533964,49322
44715,34157,515723,86214
44716,42229,193117,8366
44717,31432,735282,1764
44718,48455,449143,43560
44719,48217,275967,56136
44720,91875,928028,84225
44721,77321,338547,38321
44722,18085,752747,57425
44723,7021,960773,39193
44724,44183,958924,16534
44725,29091,689483,16897
44726,56777,681589,37356
44727,8198,455883,44293
44728,17161,645712,60499
44729,68840,482086,37569
44730,83185,446428,74598
44731,90994,332138,1231
44732,9946,253917,11612
44733,25940,603532,1655
44734,31238,748441,4489
44735,19226,379212,7053
44736,25047,609014,98483
44737,86397,317692,84283
44738,96734,533882,8999
44739,63020,48695,79605
44740,35139,591209,48126
44741,2326,562138,39821
44742,65133,178785,44009
44743,69373,211079,26164
44744,39518,166123,46974
44745,14245,348169,78584
44746,41003,633970,17834
44747,89633,577466,29752
44748,75763,11722,2820
44749,86697,30927,87950
44750,15092,189223,72779
44751,39122,936324,62905
44752,66459,790022,47670
44753,80119,836290,47636
44754,10086,434543,71218
44755,620,389993,40080
44756,9538,901670,29518
44757,39018,269377,13123
44758,98695,603629,45035
44759,23454,482529,72301
44760,9657,171652,10456
44761,8708,979075,11440
44762,50160,402105,88424
44763,26602,391800,71122
44764,73195,377410,81124
44765,90963,117155,96774
44766,36639,130376,1582
44767,69084,759444,80747
44768,6711,417751,22577
44769,51623,133800,87800
44770,75295,73438,31718
44771,78156,520233,82499
44772,94248,990425,94210
44773,68449,120434,82828
44774,74188,124687,49500
44775,54806,111751,59141
44776,17434,529295,97789
44777,10838,556418,68253
44778,62862,162951,83664
44779,50582,149359,28120
44780,51187,605272,70767
44781,24123,495202,42838
44782,7331,404585,60852
44783,92085,868397,91207
44784,86173,518003,646
44785,14367,339246,56446
44786,24406,919767,88899
44787,49897,775393,53756
44788,92528,238404,14344
44789,30568,100240,80363
44790,18823,480528,48043
44791,53832,669534,90684
44792,96568,202223,87307
44793,54510,498371,36298
44794,6932,819645,77386
44795,12865,800052,25367
44796,83916,280448,570
44797,73835,439930,13349
44798,43820,295539,74864
44799,70973,503715,84947
44800,56894,765618,56110
44801,25578,835307,20501
44802,8763,72479,76182
44803,13411,475855,31687
44804,35024,813693,26891
44805,23419,529042,20014
44806,53488,429676,89334
44807,42893,17837,82564
44808,31537,559386,19404
44809,1015,302961,88016
44810,26640,872397,55776
44811,28604,879511,8364
44812,38881,148790,26834
44813,57478,24166,88268
44814,26924,309581,81399
44815,40454,780538,58567
44816,59859,475698,19376
44817,25391,488840,65691
44818,57027,522449,46696
44819,94413,970639,82605
44820,99946,26777,21747
44821,37284,684685,14956
44822,41652,402821,1863
44823,53542,588653,33676
44824,2889,563542,56659
44825,75081,989223,40264
44826,18183,14572,81113
44827,13361,180228,62488
44828,64058,673838,49472
44829,8927,53029,75361
44830,99733,823070,24305
44831,91064,913569,61176
44832,40913,106152,28902
44833,87750,433825,74598
44834,6380,822023,77843
44835,68692,708936,30005
44836,23779,860148,14455
44837,30869,451378,66164
44838,6603,484318,77910
44839,74228,599620,96419
44840,74481,324548,79452
44841,75309,382663,37058
44842,91802,279429,62715
44843,75376,180781,23853
44844,91791,610849,3200
44845,45695,204270,16447
44846,39253,678059,35456
44847,23266,170030,26629
44848,38207,930649,38003
44849,30996,65601,33235
44850,97440,874237,13906
44851,75116,905545,68644
44852,21930,924090,23733
44853,94769,733478,55290
44854,74137,490467,16681
44855,70714,474240,97098
44856,38344,285860,4643
44857,16956,37800,39011
44858,7337,597179,76548
44859,60674,559904,97865
44860,9212,545749,79472
44861,97048,292194,57155
44862,31976,16502,46373
44863,60150,75712,40893
44864,82888,902503,62587
44865,67966,259577,5041
44866,21820,654662,58173
44867,38551,441717,22835
44868,7726,463472,93609
44869,58478,347105,5887
44870,75403,62040,35632
44871,57830,59012,55539
44872,27573,431544,30415
44873,24423,898472,39817
44874,6361,74289,71815
44875,18914,878188,13370
44876,45261,238898,37640
44877,81224,998138,54381
44878,52027,764585,30654
44879,22063,938730,52533
44880,5339,648267,39705
44881,57176,524262,14498
44882,37661,815253,40058
44883,65826,628225,38630
44884,87250,403692,48462
44885,34682,580295,85085
44886,86773,257902,40028
44887,87339,276991,60898
44888,40890,883641,15081
44889,51394,542135,81490
44890,91174,834274,32786
44891,16067,527218,20683
44892,77373,274560,60868
44893,78909,807148,12738
44894,68319,59030,71981
44895,24695,417815,30842
44896,32653,118150,40680
44897,45702,292654,34947
44898,58995,785142,19735
44899,68798,279670,89817
44900,1758,166235,27628
44901,79873,275147,92648
44902,55027,19944,6468
44903,59596,987911,11558
44904,68038,101465,87721
44905,22427,23316,76539
44906,72868,964513,14069
44907,82809,668465,21939
44908,2828,805115,79436
44909,53658,82103,21247
44910,61570,174473,15053
44911,62189,420229,44376
44912,44746,121788,5486
44913,94133,56421,4243
44914,3058,431514,70758
